year,round,circuit_id,driver_id,team_id,fp_pos,driver_form,air_temp,rainfall,grid_position,finish_position,safety_car
2023,13,7,19,4,,7.666666666666667,16.791866028708135,1,6.0,5.0,1
2023,13,7,6,8,,3.3333333333333335,16.791866028708135,1,13.0,6.0,1
2023,13,7,13,7,,5.666666666666667,16.791866028708135,1,2.0,7.0,1
2023,13,7,0,11,,8.666666666666666,16.791866028708135,1,4.0,8.0,1
2023,13,7,16,7,,6.666666666666667,16.791866028708135,1,8.0,9.0,1
2023,13,7,14,2,,15.666666666666666,16.791866028708135,1,16.0,10.0,1
2023,13,7,21,3,,11.0,16.791866028708135,1,11.0,11.0,1
2023,13,7,7,5,,14.0,16.791866028708135,1,14.0,12.0,1
2023,13,7,9,1,20.0,15.0,16.791866028708135,1,19.0,13.0,1
2023,13,7,3,0,,11.333333333333334,16.791866028708135,1,18.0,14.0,1
2023,13,7,22,1,,15.0,16.791866028708135,1,17.0,15.0,1
2023,13,7,11,5,,17.666666666666668,16.791866028708135,1,0.0,16.0,1
2023,13,7,18,8,,10.0,16.791866028708135,1,3.0,17.0,1
2023,13,7,25,0,,15.666666666666666,16.791866028708135,1,15.0,18.0,1
2023,13,7,10,4,,6.666666666666667,16.791866028708135,1,9.0,19.0,1
2023,13,7,20,11,,16.333333333333332,16.791866028708135,1,10.0,20.0,1
2023,14,11,23,10,,1.0,29.330128205128204,0,2.0,1.0,0
2023,14,11,15,10,,4.333333333333333,29.330128205128204,0,5.0,2.0,0
2023,14,11,19,4,,7.666666666666667,29.330128205128204,0,1.0,3.0,0
2023,14,11,10,4,,11.666666666666666,29.330128205128204,0,3.0,4.0,0
2023,14,11,18,8,,9.333333333333334,29.330128205128204,0,4.0,5.0,0
2023,14,11,6,8,,4.333333333333333,29.330128205128204,0,8.0,6.0,0
2023,14,11,0,11,,9.0,29.330128205128204,0,6.0,7.0,0
2023,14,11,13,7,,3.6666666666666665,29.330128205128204,0,9.0,8.0,0
2023,14,11,1,3,,6.0,29.330128205128204,0,10.0,9.0,0
2023,14,11,3,0,,12.666666666666666,29.330128205128204,0,14.0,10.0,0
2023,14,11,9,1,,13.0,29.330128205128204,0,12.0,11.0,0
2023,14,11,16,7,,6.0,29.330128205128204,0,7.0,12.0,0
2023,14,11,20,11,,16.333333333333332,29.330128205128204,0,15.0,13.0,0
2023,14,11,25,0,,16.333333333333332,29.330128205128204,0,16.0,14.0,0
2023,14,11,5,2,,13.666666666666666,29.330128205128204,0,17.0,15.0,0
2023,14,11,21,3,,11.666666666666666,29.330128205128204,0,20.0,16.0,0
2023,14,11,7,5,,13.0,29.330128205128204,0,13.0,17.0,0
2023,14,11,11,5,,17.333333333333332,29.330128205128204,0,19.0,18.0,0
2023,14,11,14,2,,16.333333333333332,29.330128205128204,0,18.0,19.0,0
2023,14,11,22,1,,15.333333333333334,29.330128205128204,0,11.0,20.0,0
2023,15,18,19,4,,5.333333333333333,29.844318181818185,0,1.0,1.0,1
2023,15,18,13,7,,5.666666666666667,29.844318181818185,0,4.0,2.0,1
2023,15,18,6,8,,5.333333333333333,29.844318181818185,0,5.0,3.0,1
2023,15,18,10,4,,10.0,29.844318181818185,0,3.0,4.0,1
2023,15,18,23,10,,1.0,29.844318181818185,0,11.0,5.0,1
2023,15,18,5,2,,12.666666666666666,29.844318181818185,0,12.0,6.0,1
2023,15,18,16,7,,8.666666666666666,29.844318181818185,0,17.0,7.0,1
2023,15,18,15,10,,3.0,29.844318181818185,0,13.0,8.0,1
2023,15,18,9,1,,12.0,29.844318181818185,0,10.0,9.0,1
2023,15,18,11,5,,17.0,29.844318181818185,0,6.0,10.0,1
2023,15,18,0,11,,8.666666666666666,29.844318181818185,0,14.0,11.0,1
2023,15,18,25,0,,16.0,29.844318181818185,0,19.0,12.0,1
2023,15,18,7,5,,14.333333333333334,29.844318181818185,0,9.0,13.0,1
2023,15,18,20,11,,17.0,29.844318181818185,0,18.0,14.0,1
2023,15,18,1,3,,6.666666666666667,29.844318181818185,0,7.0,15.0,1
2023,15,18,18,8,,9.333333333333334,29.844318181818185,0,2.0,16.0,1
2023,15,18,3,0,,12.0,29.844318181818185,0,16.0,17.0,1
2023,15,18,14,2,,16.0,29.844318181818185,0,8.0,18.0,1
2023,15,18,22,1,,16.666666666666668,29.844318181818185,0,15.0,19.0,1
2023,15,18,21,3,,12.333333333333334,29.844318181818185,0,20.0,20.0,1
2023,16,12,23,10,,2.3333333333333335,27.28860759493671,0,1.0,1.0,1
2023,16,12,13,7,,5.666666666666667,27.28860759493671,0,3.0,2.0,1
2023,16,12,16,7,,9.333333333333334,27.28860759493671,0,2.0,3.0,1
2023,16,12,10,4,,9.0,27.28860759493671,0,4.0,4.0,1
2023,16,12,6,8,,5.0,27.28860759493671,0,7.0,5.0,1
2023,16,12,19,4,,3.0,27.28860759493671,0,6.0,6.0,1
2023,16,12,18,8,,12.666666666666666,27.28860759493671,0,8.0,7.0,1
2023,16,12,1,3,,8.666666666666666,27.28860759493671,0,10.0,8.0,1
2023,16,12,14,2,,15.666666666666666,27.28860759493671,0,14.0,9.0,1
2023,16,12,5,2,,8.0,27.28860759493671,0,12.0,10.0,1
2023,16,12,9,1,,11.0,27.28860759493671,0,11.0,11.0,1
2023,16,12,22,1,,18.0,27.28860759493671,0,9.0,12.0,1
2023,16,12,25,0,,14.666666666666666,27.28860759493671,0,19.0,13.0,1
2023,16,12,7,5,,14.0,27.28860759493671,0,18.0,14.0,1
2023,16,12,11,5,,14.666666666666666,27.28860759493671,0,15.0,15.0,1
2023,16,12,0,11,,8.666666666666666,27.28860759493671,0,13.0,16.0,1
2023,16,12,20,11,,15.666666666666666,27.28860759493671,0,20.0,17.0,1
2023,16,12,21,3,,15.666666666666666,27.28860759493671,0,17.0,18.0,1
2023,16,12,15,10,,4.666666666666667,27.28860759493671,0,5.0,19.0,1
2023,16,12,3,0,,13.666666666666666,27.28860759493671,0,16.0,20.0,1
2023,19,14,23,10,,2.3333333333333335,25.547368421052628,0,3.0,1.0,1
2023,19,14,6,8,,4.666666666666667,25.547368421052628,0,6.0,2.0,1
2023,19,14,10,4,,4.0,25.547368421052628,0,1.0,3.0,1
2023,19,14,19,4,,3.3333333333333335,25.547368421052628,0,2.0,4.0,1
2023,19,14,13,7,,4.0,25.547368421052628,0,17.0,5.0,1
2023,19,14,18,8,,9.333333333333334,25.547368421052628,0,8.0,6.0,1
2023,19,14,17,1,,9.666666666666666,25.547368421052628,0,4.0,7.0,1
2023,19,14,16,7,,7.333333333333333,25.547368421052628,0,7.0,8.0,1
2023,19,14,0,11,,11.333333333333334,25.547368421052628,0,14.0,9.0,1
2023,19,14,14,2,,15.333333333333334,25.547368421052628,0,15.0,10.0,1
2023,19,14,5,2,,10.333333333333334,25.547368421052628,0,11.0,11.0,1
2023,19,14,22,1,,17.0,25.547368421052628,0,18.0,12.0,1
2023,19,14,7,5,,14.666666666666666,25.547368421052628,0,12.0,13.0,1
2023,19,14,25,0,,13.0,25.547368421052628,0,10.0,14.0,1
2023,19,14,3,0,,15.666666666666666,25.547368421052628,0,9.0,15.0,1
2023,19,14,20,11,,14.666666666666666,25.547368421052628,0,19.0,16.0,1
2023,19,14,21,3,,18.0,25.547368421052628,0,0.0,17.0,1
2023,19,14,1,3,,10.666666666666666,25.547368421052628,0,13.0,18.0,1
2023,19,14,11,5,,14.333333333333334,25.547368421052628,0,16.0,19.0,1
2023,19,14,15,10,,9.666666666666666,25.547368421052628,0,5.0,20.0,1
2023,21,13,23,10,,2.3333333333333335,18.05,0,2.0,1.0,1
2023,21,13,10,4,,3.6666666666666665,18.05,0,1.0,2.0,1
2023,21,13,15,10,,15.666666666666666,18.05,0,11.0,3.0,1
2023,21,13,14,2,,12.333333333333334,18.05,0,16.0,4.0,1
2023,21,13,21,3,,18.333333333333332,18.05,0,19.0,5.0,1
2023,21,13,19,4,,3.6666666666666665,18.05,0,12.0,6.0,1
2023,21,13,6,8,,3.3333333333333335,18.05,0,10.0,7.0,1
2023,21,13,18,8,,9.666666666666666,18.05,0,3.0,8.0,1
2023,21,13,1,3,,13.666666666666666,18.05,0,9.0,9.0,1
2023,21,13,16,7,,6.0,18.05,0,18.0,10.0,1
2023,21,13,5,2,,9.0,18.05,0,4.0,11.0,1
2023,21,13,0,11,,12.0,18.05,0,5.0,12.0,1
2023,21,13,11,5,,14.666666666666666,18.05,0,8.0,13.0,1
2023,21,13,17,1,,9.666666666666666,18.05,0,14.0,14.0,1
2023,21,13,25,0,,13.0,18.05,0,17.0,15.0,1
2023,21,13,20,11,,15.666666666666666,18.05,0,6.0,16.0,1
2023,21,13,3,0,,17.333333333333332,18.05,0,7.0,17.0,1
2023,21,13,22,1,,14.333333333333334,18.05,0,20.0,18.0,1
2023,21,13,7,5,,13.333333333333334,18.05,0,13.0,19.0,1
2023,21,13,13,7,,3.0,18.05,0,15.0,20.0,1
2023,22,0,23,10,,1.0,26.96282051282052,0,1.0,1.0,0
2023,22,0,10,4,,3.0,26.96282051282052,0,2.0,2.0,0
2023,22,0,18,8,,7.0,26.96282051282052,0,4.0,3.0,0
2023,22,0,15,10,,14.0,26.96282051282052,0,9.0,4.0,0
2023,22,0,13,7,,9.0,26.96282051282052,0,5.0,5.0,0
2023,22,0,16,7,,7.0,26.96282051282052,0,3.0,6.0,0
2023,22,0,1,3,,11.666666666666666,26.96282051282052,0,7.0,7.0,0
2023,22,0,22,1,,14.0,26.96282051282052,0,6.0,8.0,0
2023,22,0,6,8,,4.666666666666667,26.96282051282052,0,11.0,9.0,0
2023,22,0,21,3,,13.333333333333334,26.96282051282052,0,13.0,10.0,0
2023,22,0,17,1,,11.333333333333334,26.96282051282052,0,15.0,11.0,0
2023,22,0,14,2,,7.666666666666667,26.96282051282052,0,12.0,12.0,0
2023,22,0,5,2,,10.666666666666666,26.96282051282052,0,10.0,13.0,0
2023,22,0,0,11,,12.333333333333334,26.96282051282052,0,14.0,14.0,0
2023,22,0,7,5,,15.333333333333334,26.96282051282052,0,8.0,15.0,0
2023,22,0,20,11,,16.333333333333332,26.96282051282052,0,20.0,16.0,0
2023,22,0,25,0,,14.0,26.96282051282052,0,19.0,17.0,0
2023,22,0,19,4,,5.333333333333333,26.96282051282052,0,16.0,18.0,0
2023,22,0,3,0,,17.333333333333332,26.96282051282052,0,18.0,19.0,0
2023,22,0,11,5,,15.666666666666666,26.96282051282052,0,17.0,20.0,0
2024,1,3,23,10,,1.0,18.22738853503185,0,1.0,1.0,0
2024,1,3,15,10,,9.0,18.22738853503185,0,5.0,2.0,0
2024,1,3,19,4,,9.333333333333334,18.22738853503185,0,4.0,3.0,0
2024,1,3,10,4,,2.3333333333333335,18.22738853503185,0,2.0,4.0,0
2024,1,3,18,8,,5.666666666666667,18.22738853503185,0,3.0,5.0,0
2024,1,3,13,7,,10.0,18.22738853503185,0,7.0,6.0,0
2024,1,3,6,8,,6.0,18.22738853503185,0,9.0,7.0,0
2024,1,3,16,7,,8.0,18.22738853503185,0,8.0,8.0,0
2024,1,3,1,3,,11.333333333333334,18.22738853503185,0,6.0,9.0,0
2024,1,3,21,3,,10.666666666666666,18.22738853503185,0,12.0,10.0,0
2024,1,3,25,6,,15.333333333333334,18.22738853503185,0,17.0,11.0,0
2024,1,3,11,5,,17.333333333333332,18.22738853503185,0,15.0,12.0,0
2024,1,3,17,9,,10.666666666666666,18.22738853503185,0,14.0,13.0,0
2024,1,3,22,9,,12.666666666666666,18.22738853503185,0,11.0,14.0,0
2024,1,3,0,11,,11.666666666666666,18.22738853503185,0,13.0,15.0,0
2024,1,3,7,5,,15.666666666666666,18.22738853503185,0,10.0,16.0,0
2024,1,3,14,2,,8.666666666666666,18.22738853503185,0,19.0,17.0,0
2024,1,3,5,2,,11.666666666666666,18.22738853503185,0,20.0,18.0,0
2024,1,3,3,6,,17.0,18.22738853503185,0,16.0,19.0,0
2024,1,3,20,11,,16.0,18.22738853503185,0,18.0,20.0,0
2024,2,17,23,10,,1.0,25.528082191780825,0,1.0,1.0,1
2024,2,17,15,10,,3.0,25.528082191780825,0,3.0,2.0,1
2024,2,17,10,4,,2.6666666666666665,25.528082191780825,0,2.0,3.0,1
2024,2,17,16,7,,8.0,25.528082191780825,0,5.0,4.0,1
2024,2,17,1,3,,8.333333333333334,25.528082191780825,0,4.0,5.0,1
2024,2,17,18,8,,5.333333333333333,25.528082191780825,0,7.0,6.0,1
2024,2,17,2,4,20.0,15.0,25.528082191780825,0,11.0,7.0,1
2024,2,17,13,7,,10.333333333333334,25.528082191780825,0,6.0,8.0,1
2024,2,17,6,8,,7.666666666666667,25.528082191780825,0,8.0,9.0,1
2024,2,17,7,5,,16.666666666666668,25.528082191780825,0,15.0,10.0,1
2024,2,17,0,11,,13.666666666666666,25.528082191780825,0,12.0,11.0,1
2024,2,17,11,5,,15.0,25.528082191780825,0,13.0,12.0,1
2024,2,17,14,2,,11.0,25.528082191780825,0,17.0,13.0,1
2024,2,17,20,11,,17.333333333333332,25.528082191780825,0,19.0,14.0,1
2024,2,17,22,9,,13.333333333333334,25.528082191780825,0,9.0,15.0,1
2024,2,17,17,9,,12.666666666666666,25.528082191780825,0,14.0,16.0,1
2024,2,17,3,6,,18.333333333333332,25.528082191780825,0,16.0,17.0,1
2024,2,17,25,6,,14.333333333333334,25.528082191780825,0,20.0,18.0,1
2024,2,17,21,3,,8.333333333333334,25.528082191780825,0,10.0,19.0,1
2024,2,17,5,2,,14.0,25.528082191780825,0,18.0,20.0,1
2024,3,1,19,4,,9.0,20.62222222222222,0,2.0,1.0,1
2024,3,1,10,4,,3.0,20.62222222222222,0,4.0,2.0,1
2024,3,1,13,7,,6.333333333333333,20.62222222222222,0,3.0,3.0,1
2024,3,1,16,7,,6.0,20.62222222222222,0,5.0,4.0,1
2024,3,1,15,10,,2.6666666666666665,20.62222222222222,0,6.0,5.0,1
2024,3,1,21,3,,13.0,20.62222222222222,0,9.0,6.0,1
2024,3,1,22,9,,12.333333333333334,20.62222222222222,0,8.0,7.0,1
2024,3,1,1,3,,7.0,20.62222222222222,0,10.0,8.0,1
2024,3,1,7,5,,13.666666666666666,20.62222222222222,0,16.0,9.0,1
2024,3,1,11,5,,14.666666666666666,20.62222222222222,0,14.0,10.0,1
2024,3,1,0,11,,13.333333333333334,20.62222222222222,0,12.0,11.0,1
2024,3,1,17,9,,13.333333333333334,20.62222222222222,0,18.0,12.0,1
2024,3,1,5,2,,17.0,20.62222222222222,0,17.0,13.0,1
2024,3,1,3,6,,18.333333333333332,20.62222222222222,0,13.0,14.0,1
2024,3,1,25,6,,15.333333333333334,20.62222222222222,0,19.0,15.0,1
2024,3,1,14,2,,14.0,20.62222222222222,0,15.0,16.0,1
2024,3,1,18,8,,4.666666666666667,20.62222222222222,0,7.0,17.0,1
2024,3,1,6,8,,8.333333333333334,20.62222222222222,0,11.0,18.0,1
2024,3,1,23,10,,1.0,20.62222222222222,0,1.0,19.0,1
2024,4,12,23,10,,7.0,21.69116022099448,0,1.0,1.0,0
2024,4,12,15,10,,3.0,21.69116022099448,0,2.0,2.0,0
2024,4,12,19,4,,7.333333333333333,21.69116022099448,0,4.0,3.0,0
2024,4,12,10,4,,3.0,21.69116022099448,0,8.0,4.0,0
2024,4,12,13,7,,5.666666666666667,21.69116022099448,0,3.0,5.0,0
2024,4,12,1,3,,7.333333333333333,21.69116022099448,0,5.0,6.0,0
2024,4,12,18,8,,9.333333333333334,21.69116022099448,0,9.0,7.0,0
2024,4,12,16,7,,5.333333333333333,21.69116022099448,0,6.0,8.0,0
2024,4,12,6,8,,11.333333333333334,21.69116022099448,0,7.0,9.0,0
2024,4,12,22,9,,12.0,21.69116022099448,0,10.0,10.0,0
2024,4,12,7,5,,11.666666666666666,21.69116022099448,0,12.0,11.0,0
2024,4,12,21,3,,11.666666666666666,21.69116022099448,0,16.0,12.0,0
2024,4,12,11,5,,11.333333333333334,21.69116022099448,0,18.0,13.0,0
2024,4,12,3,6,,16.666666666666668,21.69116022099448,0,13.0,14.0,0
2024,4,12,14,2,,15.333333333333334,21.69116022099448,0,15.0,15.0,0
2024,4,12,5,2,,17.0,21.69116022099448,0,17.0,16.0,0
2024,4,12,20,11,,16.666666666666668,21.69116022099448,0,19.0,17.0,0
2024,4,12,25,6,,14.666666666666666,21.69116022099448,0,20.0,18.0,0
2024,4,12,17,9,,13.666666666666666,21.69116022099448,0,11.0,19.0,0
2024,4,12,0,11,,12.333333333333334,21.69116022099448,0,14.0,20.0,0
2024,7,8,23,10,,7.0,25.11398601398601,0,1.0,1.0,0
2024,7,8,13,7,,5.333333333333333,25.11398601398601,0,2.0,2.0,0
2024,7,8,10,4,,3.0,25.11398601398601,0,3.0,3.0,0
2024,7,8,16,7,,5.333333333333333,25.11398601398601,0,5.0,4.0,0
2024,7,8,19,4,,2.3333333333333335,25.11398601398601,0,4.0,5.0,0
2024,7,8,6,8,,12.0,25.11398601398601,0,8.0,6.0,0
2024,7,8,18,8,,10.0,25.11398601398601,0,6.0,7.0,0
2024,7,8,15,10,,3.0,25.11398601398601,0,11.0,8.0,0
2024,7,8,21,3,,12.333333333333334,25.11398601398601,0,13.0,9.0,0
2024,7,8,22,9,,10.666666666666666,25.11398601398601,0,7.0,10.0,0
2024,7,8,7,5,,10.0,25.11398601398601,0,10.0,11.0,0
2024,7,8,11,5,,11.666666666666666,25.11398601398601,0,18.0,12.0,0
2024,7,8,17,9,,15.666666666666666,25.11398601398601,0,9.0,13.0,0
2024,7,8,14,2,,14.666666666666666,25.11398601398601,0,12.0,14.0,0
2024,7,8,25,6,,17.0,25.11398601398601,0,17.0,15.0,0
2024,7,8,5,2,,16.333333333333332,25.11398601398601,0,15.0,16.0,0
2024,7,8,20,11,,17.0,25.11398601398601,0,19.0,17.0,0
2024,7,8,3,6,,15.0,25.11398601398601,0,16.0,18.0,0
2024,7,8,1,3,,6.333333333333333,25.11398601398601,0,20.0,19.0,0
2024,7,8,0,11,,14.0,25.11398601398601,0,14.0,20.0,0
2024,8,16,10,4,,3.0,21.596499999999995,0,1.0,1.0,0
2024,8,16,16,7,,5.333333333333333,21.596499999999995,0,2.0,2.0,0
2024,8,16,19,4,,3.0,21.596499999999995,0,3.0,3.0,0
2024,8,16,13,7,,3.3333333333333335,21.596499999999995,0,4.0,4.0,0
2024,8,16,18,8,,10.333333333333334,21.596499999999995,0,5.0,5.0,0
2024,8,16,23,10,,7.0,21.596499999999995,0,6.0,6.0,0
2024,8,16,6,8,,11.0,21.596499999999995,0,7.0,7.0,0
2024,8,16,22,9,,9.0,21.596499999999995,0,8.0,8.0,0
2024,8,16,0,11,,17.0,21.596499999999995,0,9.0,9.0,0
2024,8,16,5,2,,15.0,21.596499999999995,0,10.0,10.0,0
2024,8,16,1,3,,11.0,21.596499999999995,0,14.0,11.0,0
2024,8,16,17,9,,14.666666666666666,21.596499999999995,0,12.0,12.0,0
2024,8,16,3,6,,15.333333333333334,21.596499999999995,0,17.0,13.0,0
2024,8,16,21,3,,9.0,21.596499999999995,0,13.0,14.0,0
2024,8,16,20,11,,16.0,21.596499999999995,0,15.0,15.0,0
2024,8,16,25,6,,16.0,21.596499999999995,0,18.0,16.0,0
2024,8,16,14,2,,15.0,21.596499999999995,0,11.0,17.0,0
2024,8,16,15,10,,5.0,21.596499999999995,0,16.0,18.0,0
2024,8,16,7,5,,10.333333333333334,21.596499999999995,0,19.0,19.0,0
2024,8,16,11,5,,11.666666666666666,21.596499999999995,0,20.0,20.0,0
2024,9,6,23,10,,2.6666666666666665,17.797345132743363,1,2.0,1.0,1
2024,9,6,13,7,,3.6666666666666665,17.797345132743363,1,3.0,2.0,1
2024,9,6,18,8,,6.333333333333333,17.797345132743363,1,1.0,3.0,1
2024,9,6,6,8,,7.333333333333333,17.797345132743363,1,7.0,4.0,1
2024,9,6,16,7,,4.666666666666667,17.797345132743363,1,4.0,5.0,1
2024,9,6,1,3,,12.0,17.797345132743363,1,6.0,6.0,1
2024,9,6,21,3,,11.666666666666666,17.797345132743363,1,9.0,7.0,1
2024,9,6,17,9,,14.666666666666666,17.797345132743363,1,5.0,8.0,1
2024,9,6,5,2,,14.0,17.797345132743363,1,15.0,9.0,1
2024,9,6,14,2,,15.333333333333334,17.797345132743363,1,18.0,10.0,1
2024,9,6,7,5,,13.666666666666666,17.797345132743363,1,17.0,11.0,1
2024,9,6,11,5,,15.0,17.797345132743363,1,14.0,12.0,1
2024,9,6,3,6,,15.0,17.797345132743363,1,19.0,13.0,1
2024,9,6,22,9,,9.333333333333334,17.797345132743363,1,8.0,14.0,1
2024,9,6,25,6,,16.333333333333332,17.797345132743363,1,20.0,15.0,1
2024,9,6,19,4,,3.6666666666666665,17.797345132743363,1,12.0,16.0,1
2024,9,6,0,11,,16.333333333333332,17.797345132743363,1,10.0,17.0,1
2024,9,6,15,10,,9.333333333333334,17.797345132743363,1,16.0,18.0,1
2024,9,6,10,4,,2.6666666666666665,17.797345132743363,1,11.0,19.0,1
2024,9,6,20,11,,16.333333333333332,17.797345132743363,1,13.0,20.0,1
